molecule_chembl_id,canonical_smiles,pchembl_value,standard_value,standard_units
CHEMBL24721,Cn1sc(=O)n(-c2ccc(Br)cc2)c1=O,5.52,3000.0,nM
CHEMBL24338,O=c1sn(Cc2ccccc2)c(=S)n1Cc1ccccc1,5.0,10000.0,nM
CHEMBL361708,NC1=NC(=O)/C(=C2\CCNC(=O)c3[nH]c(Br)cc32)N1,8.0,10.0,nM
CHEMBL286009,CCCn1sc(=O)n(CC)c1=O,5.0,10000.0,nM
CHEMBL26000,CCOC(=O)/N=c1\sn(C(=O)OCC)c(=S)n1-c1ccccc1,4.0,100000.0,nM
CHEMBL26551,CCn1c(=O)sn(C(C)C)c1=O,4.46,35000.0,nM
CHEMBL24693,CCn1c(=O)sn(C2CCCCC2)c1=O,5.0,10000.0,nM
CHEMBL23840,Cn1sc(=O)n(-c2ccccc2Br)c1=O,5.22,6000.0,nM
CHEMBL25820,Cn1sc(=O)n(-c2ccc(F)cc2)c1=O,5.4,4000.0,nM
CHEMBL417835,Cn1sc(=O)n(-c2ccc(C(F)(F)F)cc2)c1=O,5.22,6000.0,nM
CHEMBL26274,Cn1sc(=O)n(-c2cccc3ccccc23)c1=O,5.52,3000.0,nM
CHEMBL24073,O=c1sn(-c2ccccc2)c(=S)n1-c1ccccc1,5.1,8000.0,nM
CHEMBL25927,CCNC(=O)/N=c1\sn(CC)c(=O)n1-c1ccccc1,4.12,75000.0,nM
CHEMBL24773,CCCCn1c(=O)sn(CC)c1=O,4.16,70000.0,nM
CHEMBL287864,Cn1sc(=O)n(-c2ccccc2)c1=O,5.7,2000.0,nM
CHEMBL284861,Cn1sc(=O)n(Cc2ccccc2)c1=O,5.798333333333333,2000.0,nM
CHEMBL24494,Cn1sc(=O)n(-c2cccc(Br)c2)c1=O,5.4,4000.0,nM
CHEMBL284365,O=c1sn(Cc2ccccc2)c(=O)n1Cc1ccccc1,5.0,10000.0,nM
CHEMBL25829,CCn1sc(=O)n(CC)c1=O,4.6,25000.0,nM
CHEMBL26241,CCn1sc(=O)n(Cc2ccccc2)c1=O,5.155,7000.0,nM
CHEMBL134501,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2cccnc2N1,5.22,6000.0,nM
CHEMBL26515,COc1ccc(-n2c(=O)sn(C)c2=O)cc1,5.7,2000.0,nM
CHEMBL105620,CN1CCOCCOCCN(C)CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CC1,8.1,8.0,nM
CHEMBL103506,CCN1CCOCCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CC1,8.4,4.0,nM
CHEMBL106384,CN1CCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCN(C)CC1,7.48,33.0,nM
CHEMBL103421,CCN1CCOCCN(CC)CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCOCC1,7.51,31.0,nM
CHEMBL321315,CN1CCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCOCCOCC1,8.4,4.0,nM
CHEMBL103055,CCN1CCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCOCC1,7.7,25.0,nM
CHEMBL321529,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCN(CCO)CCOCCn1cc2c2ccccc21,7.4,40.0,nM
CHEMBL105477,CN1CCOCCN(C)CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CC1,8.22,6.0,nM
CHEMBL106061,CN1CCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCOCC1,7.15,71.0,nM
CHEMBL319265,CN1CCN(C)CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CC1,6.96,110.0,nM
CHEMBL103628,CN1CCN(C)CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCN(C)CC1,7.37,43.0,nM
CHEMBL342402,O=C(CCl)c1cc(Cl)c(Cl)s1,5.573333333333333,2500.0,nM
CHEMBL142826,O=C(CBr)c1ccc(Br)cc1,6.3,500.0,nM
CHEMBL143743,Cc1sc(C(=O)CCl)cc1C(=O)CCl,5.3,5000.0,nM
CHEMBL140045,O=C(CCl)c1ccc(Cl)s1,5.0,10000.0,nM
CHEMBL106072,O=C(CBr)c1ccc([N+](=O)[O-])cc1,5.7,2000.0,nM
CHEMBL332575,O=C1NC(=O)c2c1c1c3ccccc3ccc1c1[nH]c3ccccc3c21,5.36,4380.0,nM
CHEMBL103009,COc1ccc(C(=O)CBr)cc1,6.0,1000.0,nM
CHEMBL143273,O=C(CCl)c1c(Br)sc(Cl)c1Cl,5.7,2000.0,nM
CHEMBL102953,O=C(CBr)c1ccccc1,5.3,5000.0,nM
CHEMBL341572,O=C(CCl)c1c(Br)sc(Br)c1Br,6.0,1000.0,nM
CHEMBL341655,CC(=O)c1csc(C(=O)CCl)c1,5.1,8000.0,nM
CHEMBL143419,Cc1c(C(=O)CCl)csc1C(=O)CCl,5.3,5000.0,nM
CHEMBL143525,CC(=O)c1ccc(C(=O)CCl)s1,4.3,50000.0,nM
CHEMBL143090,O=C(CCl)c1ccc(Cl)cc1,5.599999999999999,2500.0,nM
CHEMBL335357,O=C(CCl)c1cc(Br)cs1,5.52,3000.0,nM
CHEMBL357136,O=C(CCl)c1scc(Br)c1Br,6.3,500.0,nM
CHEMBL142824,Cc1ccc(C(=O)CBr)cc1,5.6,2500.0,nM
CHEMBL142711,O=C(CCl)c1cc(Br)c(Br)s1,6.0,1000.0,nM
CHEMBL359135,O=C(CCl)c1cccs1,4.3,50000.0,nM
CHEMBL142327,Cc1ccsc1C(=O)CCl,4.12,75000.0,nM
CHEMBL141190,O=C(CCl)c1csc(C(=O)CCl)c1,5.82,1500.0,nM
CHEMBL413032,O=C(CBr)c1ccc(-c2ccccc2)cc1,5.6,2500.0,nM
CHEMBL356459,O=C(CCl)c1cc(Cl)sc1Cl,5.3,5000.0,nM
CHEMBL140061,O=C(CBr)c1ccc(Cl)cc1,6.0,1000.0,nM
CHEMBL343821,O=C(CCl)c1cscc1Cl,4.6,25000.0,nM
CHEMBL142764,O=C(CCl)c1ccc(Br)s1,5.0,10000.0,nM
CHEMBL105712,O=C(CCl)c1ccccc1,4.3,50000.0,nM
CHEMBL132223,O=C1NC(=O)C2=C1c1cn(c3ncccc13)CCOCCOCCn1cc2c2cccnc21,6.21,620.0,nM
CHEMBL340935,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCOCCOCCn1cc2c2cccnc21,7.77,17.0,nM
CHEMBL340776,O=C1NC(=O)C2=C1c1cn(c3ncccc13)CCOCCOCCOCCn1cc2c2cccnc21,7.47,34.0,nM
CHEMBL340259,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCOCCOCCn1cc2c2ccccc21,7.16,220.0,nM
CHEMBL131254,O=C1NC(=O)C2=C1c1cn(c3ncccc13)CCOCCOCCOCCOCCOCCn1cc2c2cccnc21,6.39,403.0,nM
CHEMBL130774,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCOCCOCCOCCOCCn1cc2c2ccccc21,7.29,51.0,nM
CHEMBL336179,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCOCCOCCOCCn1cc2c2ccccc21,7.58,26.0,nM
CHEMBL334555,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCOCCn1cc2c2cccnc21,6.86,138.0,nM
CHEMBL337642,O=C1NC(=O)C2=C1c1cn(c3ncccc13)CCOCCOCCOCCOCCn1cc2c2cccnc21,7.395,48.0,nM
CHEMBL131035,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCOCCn1cc2c2ccccc21,6.87,136.0,nM
CHEMBL50226,Nc1nccc(-c2cc3ccccc3[nH]2)n1,3.3783753548010496,420000.0,nM
CHEMBL296682,Nc1nccc(-c2c[nH]c3c(Br)ccc(O)c23)n1,5.6,2500.0,nM
CHEMBL44545,Nc1nccc(-c2c[nH]c3cc(Br)cc(O)c23)n1,6.3,500.0,nM
CHEMBL46440,Nc1nccc(-c2c[nH]c3cc(Br)ccc23)n1,5.6,2500.0,nM
CHEMBL14762,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,3.886056647693163,130000.0,nM
CHEMBL50498,Nc1nccc(-c2c[nH]c3cccc(O)c23)n1,5.89,1300.0,nM
CHEMBL296271,Nc1nccc(-c2c[nH]c3cc(Br)c(Br)cc23)n1,5.7,2000.0,nM
CHEMBL44541,Nc1nccc(-c2c[nH]c3ccc(Br)cc23)n1,5.7,2000.0,nM
CHEMBL368193,C=Cn1cc(C2=C(c3nn(CCCN(C)C)c4ccccc34)C(=O)NC2=O)c2ccccc21,7.31,49.0,nM
CHEMBL366668,CN(C)CCCn1nc(C2=C(c3cn(-c4ccccc4)c4ccccc34)C(=O)NC2=O)c2ccccc21,6.57,270.0,nM
CHEMBL178945,CN(C)CCCn1nc(C2=C(c3cn(-c4cccs4)c4ccccc34)C(=O)NC2=O)c2ccccc21,6.43,370.0,nM
CHEMBL368416,CN(C)CCCn1nc(C2=C(c3cn(-c4cccnc4)c4ccccc34)C(=O)NC2=O)c2ccccc21,6.82,150.0,nM
CHEMBL175956,O=C1NC(=O)C(c2cn(-c3cccnc3)c3ccccc23)=C1c1[nH]nc2ccccc12,6.7,200.0,nM
CHEMBL368895,CN(C)CCCn1nc(C2=C(c3cn(-c4ccc5ccccc5c4)c4ccccc34)C(=O)NC2=O)c2ccccc21,5.72,1900.0,nM
CHEMBL360304,CN(C)CCCn1nc(C2=C(c3cn(-c4cccc5ccccc45)c4ccccc34)C(=O)NC2=O)c2ccccc21,6.05,890.0,nM
CHEMBL359808,CN(C)CCCn1nc(C2=C(c3cn(-c4cncc5ccccc45)c4ccccc34)C(=O)NC2=O)c2ccccc21,5.89,1300.0,nM
CHEMBL359486,CN(C)CCCn1nc(C2=C(c3cn(-c4cnc5ccccc5c4)c4ccccc34)C(=O)NC2=O)c2ccccc21,5.41,3900.0,nM
CHEMBL426587,CN(C)CCCn1nc(C2=C(c3cn(-c4csc5ccccc45)c4ccccc34)C(=O)NC2=O)c2ccccc21,5.32,4800.0,nM
CHEMBL367106,O=C1NC(=O)C(c2nn(CCCN3CCOCC3)c3ccccc23)=C1c1cn(-c2ccc3ccccc3c2)c2ccccc12,5.62,2400.0,nM
CHEMBL367107,O=C1NC(=O)C(c2nn(CCCN3CCCC3)c3ccccc23)=C1c1cn(-c2ccc3ccccc3c2)c2ccccc12,5.6,2500.0,nM
CHEMBL175845,CN1CCN(CCCn2nc(C3=C(c4cn(-c5ccc6ccccc6c5)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,5.92,1200.0,nM
CHEMBL360573,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(C#N)cnn23)cc1,6.34,460.0,nM
CHEMBL367150,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(Cl)cnn23)cc1,5.29,5100.0,nM
CHEMBL178785,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(Br)cnn23)cc1,5.47,3400.0,nM
CHEMBL180814,CC(C)c1cnn2c(Nc3ccc(S(=O)(=O)N(C)C)cc3)cc(O[C@H]3CC[C@H](N)CC3)nc12,4.55,28000.0,nM
CHEMBL361231,CC(C)COc1cc(Nc2ccc(S(=O)(=O)N(C)C)cc2)n2ncc(C(C)C)c2n1,4.3,50000.0,nM
CHEMBL178268,CC(C)COc1cc(Nc2ccc(S(C)(=O)=O)cc2)n2ncc(C(C)C)c2n1,4.92,12000.0,nM
CHEMBL178769,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(Br)cnn23)cc1Cl,5.06,8700.0,nM
CHEMBL181114,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)c4cccs4)cc3)n3ncc(Cl)c3n2)CC1,5.4,4000.0,nM
CHEMBL361833,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)c4ccccc4)cc3)n3ncc(Br)c3n2)CC1,5.28,5300.0,nM
CHEMBL361348,CC(C)c1cnn2c(Nc3ccc(S(=O)(=O)N(C)C)cc3)cc(N[C@H]3CC[C@H](N)CC3)nc12,4.4,40000.0,nM
CHEMBL178179,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(C4CCCC4)cnn23)cc1,4.66,22000.0,nM
CHEMBL362814,CN(C)C(=O)N1CCn2cc(C3=C(c4cnc5ccccn45)C(=O)NC3=O)c3cccc(c32)C1,8.36,12.0,nM
CHEMBL181464,CN(C)C(=O)N1CCn2cc(C3=C(c4ccn5ncccc45)C(=O)NC3=O)c3cccc(c32)C1,7.42,38.0,nM
CHEMBL178737,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,8.74,2.6,nM
CHEMBL361007,O=C1NC(=O)C(c2cnc3cnccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,7.96,11.0,nM
CHEMBL369316,O=C1NC(=O)C(c2cnc3ncccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,6.53,297.0,nM
CHEMBL362588,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCCCC1)CC2,8.766666666666667,1.6,nM
CHEMBL181031,O=C1NC(=O)C(c2cnc3cccnn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCCCC1)CC2,9.335,0.3,nM
CHEMBL178851,O=C1NC(=O)C(c2cnc3cnccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCCCC1)CC2,8.06,8.7,nM
CHEMBL369572,O=C1NC(=O)C(c2cnc3ncccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCCCC1)CC2,7.28,53.0,nM
CHEMBL361948,CC(=O)N1CCn2cc(C3=C(c4cnc5ccccn45)C(=O)NC3=O)c3cccc(c32)C1,6.96,111.0,nM
CHEMBL368246,CC(C)C(=O)N1CCn2cc(C3=C(c4cnc5ccccn45)C(=O)NC3=O)c3cccc(c32)C1,8.3,5.0,nM
CHEMBL181339,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)C1CCOCC1)CC2,8.11,7.7,nM
CHEMBL179725,CC(C)C(=O)N1CCn2cc(C3=C(C4=CN=[N+]5C=CC=CC45)C(=O)NC3=O)c3cccc(c32)C1,7.89,13.0,nM
CHEMBL361567,COc1ccc(-c2oc3ncnc(N)c3c2-c2cccnc2)cc1,7.1,80.0,nM
CHEMBL360878,CCCCCC(=O)Nc1ncnc2oc(-c3ccc(OC)cc3)cc12,6.36,437.0,nM
CHEMBL182560,COc1ccc(-c2cc3c(NC(=O)CCSC)ncnc3o2)cc1,6.27,537.0,nM
CHEMBL183077,COc1ccc(-c2cc3c(NC(=O)C(C)C)ncnc3o2)cc1,6.89,130.0,nM
CHEMBL362030,COc1ccc(-c2cc3c(NC(=O)C4CC4)ncnc3o2)cc1,6.5,316.0,nM
CHEMBL181959,COc1ccc(-c2cc3c(NC(=O)C4CCCC4)ncnc3o2)cc1,7.51,30.0,nM
CHEMBL182891,COc1ccc(-c2cc3c(NC(=O)CC4CCCC4)ncnc3o2)cc1,6.5,320.0,nM
CHEMBL360340,COc1ccc(-c2cc3c(NC(=O)C4CCCCC4)ncnc3o2)cc1,5.74,1820.0,nM
CHEMBL181856,COc1ccc(-c2cc3c(NC(=O)N4CCCC4)ncnc3o2)cc1,5.71,1950.0,nM
CHEMBL183742,COc1ccc(-c2cc3c(NC(=O)c4ccco4)ncnc3o2)cc1,5.62,2400.0,nM
CHEMBL360534,O=C(Nc1ncnc2oc(-c3ccccc3)cc12)C1CC1,6.77,170.0,nM
CHEMBL182904,O=C(Nc1ncnc2oc(-c3ccc(Cl)cc3)cc12)C1CC1,6.0,1000.0,nM
CHEMBL182283,Cc1ccc(-c2cc3c(NC(=O)C4CC4)ncnc3o2)cc1,6.21,617.0,nM
CHEMBL183504,O=C(Nc1ncnc2oc(-c3ccc(F)cc3)cc12)C1CC1,6.24,575.0,nM
CHEMBL361196,O=C(Nc1ncnc2oc(-c3cccnc3)cc12)C1CC1,8.3,5.0,nM
CHEMBL183038,O=C(Nc1ncnc2oc(-c3ccccc3)cc12)C1CCCC1,7.67,20.0,nM
CHEMBL183171,O=C(Nc1ncnc2oc(-c3ccc(Cl)cc3)cc12)C1CCCC1,6.26,550.0,nM
CHEMBL182007,Cc1ccc(-c2cc3c(NC(=O)C4CCCC4)ncnc3o2)cc1,6.62,240.0,nM
CHEMBL185922,O=C(Nc1ncnc2oc(-c3ccc(F)cc3)cc12)C1CCCC1,6.66,219.0,nM
CHEMBL182419,O=C(Nc1ncnc2oc(-c3cccnc3)cc12)C1CCCC1,8.3,5.0,nM
CHEMBL186290,Cc1cc2c3c(c1)c(C1=C(c4cnc5ccccn45)C(=O)NC1=O)cn3CCN(C(=O)N1CCCCC1)C2,7.834999999999999,5.2,nM
CHEMBL197077,NC1=NONC1N1N=NC(C(=O)N/N=C/c2ccncc2)C1CN1CCCCC1,7.0,100.0,nM
CHEMBL197226,NC1=NONC1N1N=NC(c2n[nH]c(-c3ccncc3)n2)C1CN1CCCCC1,6.55,280.0,nM
CHEMBL383104,CCCCNC(=O)N1Cc2n[nH]c(NC(=O)Cc3ccc(N4CCCC4)cc3)c2C1,6.52,300.0,nM
CHEMBL380946,CCCCNC(=O)N1Cc2n[nH]c(NC(=O)[C@@H](C)c3ccc4ccccc4c3)c2C1,7.3,50.0,nM
CHEMBL319467,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,7.4,40.0,nM
CHEMBL380331,NS(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3ncnn23)cc1,6.11,780.0,nM
CHEMBL382607,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)c4ccccc4)cc3)n3ncnc3n2)CC1,4.3,50000.0,nM
CHEMBL206659,CS(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3ncnn23)cc1,4.37,43000.0,nM
CHEMBL202695,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3ncnn23)cc1,4.7,20000.0,nM
CHEMBL203571,CCN(CC)c1cc(Nc2ccc(S(N)(=O)=O)cc2)n2ncnc2n1,4.96,11000.0,nM
CHEMBL203569,NS(=O)(=O)c1ccc(Nc2cc(NC3CCCCC3)nc3ncnn23)cc1,6.01,970.0,nM
CHEMBL203407,NS(=O)(=O)c1ccc(Nc2cc(OC3CCCCC3)nc3ncnn23)cc1,6.72,190.0,nM
CHEMBL206109,NS(=O)(=O)c1ccc(Nc2cc(OCC3CCCCC3)nc3ncnn23)cc1,4.54,29000.0,nM
CHEMBL6246,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,5.12,7500.0,nM
CHEMBL209148,COc1cc(C)c(Sc2cnc(NC(=O)c3ccc(CNC(C)C(C)(C)C)cc3)s2)cc1C(=O)N1CCN(C(C)=O)CC1,4.44,36000.0,nM
CHEMBL215803,C[C@@H]1C[C@H]2CN1CCn1nc3c(cccc3c1O)-c1nc3c(cccc3nc1O)O2,7.89,13.0,nM
CHEMBL233149,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(S(N)(=O)=O)cc3)o2)S1,6.6,250.0,nM
CHEMBL231950,C/C(=C1/SC(=N)NC1=O)c1ccc(-c2ccc(S(N)(=O)=O)cc2)o1,6.37,430.0,nM
CHEMBL396614,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(S(N)(=O)=O)c(Cl)c3)o2)S1,7.85,14.0,nM
CHEMBL233970,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(S(N)(=O)=O)c(C(F)(F)F)c3)o2)S1,8.7,2.0,nM
CHEMBL233554,CN(C)CCNS(=O)(=O)c1ccc(-c2ccc(/C=C3\SC(=N)NC3=O)o2)cc1,6.29,510.0,nM
CHEMBL233553,CNS(=O)(=O)c1ccc(-c2ccc(/C=C3\SC(=N)NC3=O)o2)cc1,7.1,80.0,nM
CHEMBL247067,CN(C)c1cc2cc(n1)CCCn1cc(c3ccccc31)C1=C(C(=O)NC1=O)c1cn(c3ccccc13)CCC2,8.15,7.0,nM
CHEMBL1162963,CN(C)c1nc2ccc1CCCn1cc(c3ccccc31)C1=C(C(=O)NC1=O)c1cn(c3ccccc13)CC2,8.52,3.0,nM
CHEMBL392167,CN(C)c1nc2ccc1CCCn1cc(c3ccccc31)C1=C(C(=O)NC1=O)c1cn(c3ccccc13)CCC2,7.43,37.0,nM
CHEMBL396327,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCCc1ccc(c(N3CCCC3)n1)CCCn1cc2c2ccccc21,7.52,30.0,nM
CHEMBL397771,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCCc1cc(nc(N3CCCC3)c1)CCCn1cc2c2ccccc21,7.96,11.0,nM
CHEMBL247271,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCCCc1ccc(c(N3CCCC3)n1)CCCCn1cc2c2ccccc21,7.62,24.0,nM
CHEMBL250509,Cn1cc(C2=C(c3cccc(OCCN)c3)C(=O)NC2=O)c2ccccc21,7.16,70.0,nM
CHEMBL436837,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3nc(-c4ccc(Cl)cc4Cl)[nH]c23)cc1,7.82,15.0,nM
CHEMBL400745,O=C(NCCc1ccccc1)c1ccc(O)c2[nH]c(-c3ccc(Cl)cc3Cl)nc12,6.0,1000.0,nM
CHEMBL399140,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(-c4ccccc4)nc23)cc1,7.6,25.0,nM
CHEMBL399139,O=C(NCCc1ccccc1)c1ccc(O)c2[nH]c(-c3ccccc3)nc12,6.24,580.0,nM
CHEMBL250714,O=C(NCc1ccccc1)c1ccc(O)c2[nH]c(-c3ccccc3)nc12,6.06,870.0,nM
CHEMBL249530,Brc1cnn2c(NCc3cccnc3)cc(-c3ccccc3)nc12,6.24,570.0,nM
CHEMBL250148,Brc1cnn2c(NCOc3cccnc3)cc(-c3ccccc3)nc12,6.22,600.0,nM
CHEMBL398622,Fc1ccccc1-c1cc(NCOc2cccnc2)n2ncc(Br)c2n1,6.89,130.0,nM
CHEMBL398621,Clc1ccccc1-c1cc(NCOc2cccnc2)n2ncc(Br)c2n1,7.46,35.0,nM
CHEMBL401303,Clc1ccccc1-c1cc(NCc2cccnc2)n2ncc(Br)c2n1,7.27,54.0,nM
CHEMBL249947,Fc1ccccc1-c1cc(NCc2ccccc2)n2ncc(Br)c2n1,4.82,15200.0,nM
CHEMBL400240,CS(=O)(=O)c1ccc(Nc2cc(-c3ccccc3Cl)nc3c(Br)cnn23)cc1,6.35,450.0,nM
CHEMBL400239,Fc1ccccc1-c1cc(Nc2ccccc2)n2ncc(Br)c2n1,4.88,13310.0,nM
CHEMBL248219,CNc1cc(-c2ccccc2Cl)nc2c(Br)cnn12,6.61,247.0,nM
CHEMBL404208,Brc1cnn2c(NCc3cccnc3)cc(-c3cccs3)nc12,6.32,480.0,nM
CHEMBL250145,Brc1cnn2c(NCc3cccnc3)cc(-c3ccco3)nc12,6.51,310.0,nM
CHEMBL251196,Brc1cnn2c(NCc3cccnc3)cc(C3CCNCC3)nc12,6.39,410.0,nM
CHEMBL251601,Brc1cnn2c(NCc3cccnc3)cc(C3CCCNC3)nc12,6.75,180.0,nM
CHEMBL251393,Brc1cnn2c(NCc3cccnc3)cc(C3CCCCC3)nc12,7.57,27.0,nM
CHEMBL249165,CSc1cc(NCc2cccnc2)n2ncc(Br)c2n1,5.93,1180.0,nM
CHEMBL250386,COc1cc(NCc2cccnc2)n2ncc(Br)c2n1,5.85,1410.0,nM
CHEMBL399078,CNc1cc(NCc2cccnc2)n2ncc(Br)c2n1,5.34,4600.0,nM
CHEMBL250183,CCOC(=O)c1cc(NCc2cccnc2)n2ncc(Br)c2n1,6.1,790.0,nM
CHEMBL251375,CC(O)c1cc(NCc2cccnc2)n2ncc(Br)c2n1,6.3,500.0,nM
CHEMBL401056,Brc1cnn2c(NCc3cccnc3)cc(C3CC3)nc12,5.95,1130.0,nM
CHEMBL250369,CC(C)c1cc(NCc2cccnc2)n2ncc(Br)c2n1,6.38,420.0,nM
CHEMBL398670,CCc1cc(NCc2cccnc2)n2ncc(Br)c2n1,6.04,920.0,nM
CHEMBL249141,Cc1cc(NCc2cccnc2)n2ncc(Br)c2n1,5.45,3530.0,nM
CHEMBL398647,N#CCc1cnn2c(NCc3cccnc3)cc(-c3ccccc3)nc12,5.96,1100.0,nM
CHEMBL442802,CC(=O)NCCSc1cnn2c(NCc3cccnc3)cc(-c3ccccc3)nc12,7.47,34.0,nM
CHEMBL399287,CSc1cnn2c(NCc3cccnc3)cc(-c3ccccc3)nc12,5.75,1800.0,nM
CHEMBL249734,C#Cc1cnn2c(NCc3cccnc3)cc(-c3ccccc3)nc12,5.01,9820.0,nM
CHEMBL249531,CCc1cnn2c(NCc3cccnc3)cc(-c3ccccc3)nc12,5.55,2800.0,nM
CHEMBL403233,O[C@]12C=C(c3nccc4c3[nH]c3ccccc34)[C@@H]3CCN(CCCC/C=C\CC1)C[C@@]31C[C@@H]3/C=C\CCCCN3[C@H]12,4.976000000000001,10200.0,nM
CHEMBL252520,CC(=O)Oc1cccc2c1[nH]c1c(C3=C/C4=C/C/C=C\CCCCN5CCC3[C@]3(C[C@@H]6/C=C\CCCCN6[C@@H]43)C5)nccc12,5.32,4800.0,nM
CHEMBL268202,C1=C(c2nccc3c2[nH]c2ccccc23)C2CCN3CCCC/C=C\C/C=C/1[C@@H]1N4CCCC/C=C\[C@H]4C[C@]21C3,5.27,5400.0,nM
CHEMBL414128,O=C1CCCN2[C@@H](CC1)C[C@]13CN4CCCC/C=C\CC[C@](O)(C=C(c5nccc6c5[nH]c5c(OS(=O)(=O)c7ccc(Br)cc7)cccc56)C1CC4)[C@H]23,4.64,23000.0,nM
CHEMBL400717,O=C1CCCN2[C@@H](CC1)C[C@]13CN4CCCC/C=C\CC[C@](O)(C=C(c5nccc6c5[nH]c5c(OS(=O)(=O)c7ccc(Cl)cc7)cccc56)C1CC4)[C@H]23,5.14,7200.0,nM
CHEMBL399696,CC(=O)Nc1nc(C)c(S(=O)(=O)Oc2cccc3c2[nH]c2c(C4=C[C@@]5(O)CC/C=C\CCCCN6CCC4[C@]4(C[C@@H]7CCC(=O)CCCN7[C@H]45)C6)nccc23)s1,5.07,8500.0,nM
CHEMBL399493,O=C1CCCN2[C@@H](CC1)C[C@]13CN4CCCC/C=C\CC[C@](O)(C=C(c5nccc6c5[nH]c5ccccc56)C1CC4)[C@H]23,4.6,25000.0,nM
CHEMBL403562,CCOc1cccc2c3ccnc(C4=C[C@@]5(O)CC/C=C\CCCCN6CCC4[C@]4(C[C@@H]7/C=C\CCCCN7[C@H]45)C6)c3n(CC)c12,4.98,10400.0,nM
CHEMBL252672,Oc1ccc2[nH]c3c(C4=C[C@@]5(O)CC/C=C\CCCCN6CCC4[C@]4(C[C@@H]7/C=C\CCCCN7[C@H]45)C6)nccc3c2c1,4.78,16600.0,nM
