molecule_chembl_id,canonical_smiles,pchembl_value,bioactivity_class,smiles_clean,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL118406,Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccsc1-3,5.89,0,Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccsc1-3,268.341,3.6994200000000017,2,2
CHEMBL120664,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2cc(C#CC3(O)CCCCC3)ccc2N1,5.7,0,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2cc(C#CC3(O)CCCCC3)ccc2N1,438.4490000000003,5.395000000000003,3,2
CHEMBL118162,N#Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccsc1-3,6.48,1,N#Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccsc1-3,279.324,3.2626800000000005,2,3
CHEMBL26616,CCn1c(=S)n(C)s/c1=N\c1cccnc1,5.0,0,CCn1c(=S)n(C)s/c1=N\c1cccnc1,252.36800000000002,2.2648900000000003,0,6
CHEMBL337300,O=Nc1c(-c2c(O)[nH]c3ccc(I)cc23)[nH]c2ccccc12,8.05,1,O=Nc1c(-c2c(O)[nH]c3ccc(I)cc23)[nH]c2ccccc12,403.17900000000003,5.024300000000001,3,3
CHEMBL24537,Cn1sc(=O)n(-c2ccc(Cl)cc2)c1=O,5.4,0,Cn1sc(=O)n(-c2ccc(Cl)cc2)c1=O,242.687,1.2511,0,5
CHEMBL26101,CCn1sc(=O)n(CC)c1=S,4.7,0,CCn1sc(=O)n(CC)c1=S,190.29299999999998,1.48059,0,5
CHEMBL24311,CCn1sc(=O)n(Cc2ccccc2)c1=S,5.22,0,CCn1sc(=O)n(Cc2ccccc2)c1=S,252.364,2.5089900000000007,0,5
CHEMBL24753,Cc1ccc(-n2c(=O)sn(C)c2=O)cc1,5.3,0,Cc1ccc(-n2c(=O)sn(C)c2=O)cc1,222.269,0.9061199999999999,0,5
CHEMBL284125,CCn1sc(=N)n(-c2ccccc2)c1=O,4.19,0,CCn1sc(=N)n(-c2ccccc2)c1=O,221.28500000000003,1.1998699999999998,1,5
CHEMBL26218,CCn1c(=O)sn(C)c1=O,5.3,0,CCn1c(=O)sn(C)c1=O,160.19799999999998,-0.37160000000000015,0,5
CHEMBL24721,Cn1sc(=O)n(-c2ccc(Br)cc2)c1=O,5.52,0,Cn1sc(=O)n(-c2ccc(Br)cc2)c1=O,287.13800000000003,1.3601999999999999,0,5
CHEMBL24338,O=c1sn(Cc2ccccc2)c(=S)n1Cc1ccccc1,5.0,0,O=c1sn(Cc2ccccc2)c(=S)n1Cc1ccccc1,314.435,3.537390000000002,0,5
CHEMBL361708,NC1=NC(=O)/C(=C2\CCNC(=O)c3[nH]c(Br)cc32)N1,8.0,1,NC1=NC(=O)/C(=C2\CCNC(=O)c3[nH]c(Br)cc32)N1,324.138,0.06629999999999997,4,4
CHEMBL286009,CCCn1sc(=O)n(CC)c1=O,5.0,0,CCCn1sc(=O)n(CC)c1=O,188.25199999999995,0.5014,0,5
CHEMBL26000,CCOC(=O)/N=c1\sn(C(=O)OCC)c(=S)n1-c1ccccc1,4.0,0,CCOC(=O)/N=c1\sn(C(=O)OCC)c(=S)n1-c1ccccc1,353.425,3.131590000000002,0,8
CHEMBL26551,CCn1c(=O)sn(C(C)C)c1=O,4.46,0,CCn1c(=O)sn(C(C)C)c1=O,188.25199999999998,0.6722999999999998,0,5
CHEMBL24693,CCn1c(=O)sn(C2CCCCC2)c1=O,5.0,0,CCn1c(=O)sn(C2CCCCC2)c1=O,228.31699999999992,1.5966,0,5
CHEMBL23840,Cn1sc(=O)n(-c2ccccc2Br)c1=O,5.22,0,Cn1sc(=O)n(-c2ccccc2Br)c1=O,287.1380000000001,1.3601999999999999,0,5
CHEMBL25820,Cn1sc(=O)n(-c2ccc(F)cc2)c1=O,5.4,0,Cn1sc(=O)n(-c2ccc(F)cc2)c1=O,226.232,0.7367999999999999,0,5
CHEMBL417835,Cn1sc(=O)n(-c2ccc(C(F)(F)F)cc2)c1=O,5.22,0,Cn1sc(=O)n(-c2ccc(C(F)(F)F)cc2)c1=O,276.23900000000003,1.6164999999999996,0,5
